strategy,window,metric,N,批次数,均值,中位数,标准差,胜率,t_p,Wilcoxon_p,最小值,最大值
NEW_STAR_LONG,ANN_1_TO_EFF_MINUS1,raw_strategy_return,182,21,0.0001048851199949594,-0.005515281924345721,0.046959535155271445,0.38095238095238093,0.9919349806952755,0.8381938934326172,-0.08969024967707877,0.08753699659458362
NEW_STAR_LONG,ANN_1_TO_EFF_MINUS1,board_adj_strategy_return,182,21,0.004259481892232282,0.0021399346783721,0.02361008981885127,0.5714285714285714,0.41813933970349165,0.45236778259277344,-0.0290393435444201,0.05383750766989096
NEW_STAR_LONG,ANN_1_TO_EFF_PLUS5,raw_strategy_return,198,26,0.007468745075889758,-0.00867922948880658,0.08491986145821417,0.46153846153846156,0.6576831316964392,0.9800839126110077,-0.1249156496786988,0.31780081504692625
NEW_STAR_LONG,ANN_1_TO_EFF_PLUS5,board_adj_strategy_return,198,26,-0.000978288174655158,-0.003105624761650279,0.03130791705721334,0.4230769230769231,0.8746886246469369,0.8416728973388672,-0.0683642843937659,0.0660614006603448
NEW_STAR_LONG,EFF_1_20,raw_strategy_return,198,26,0.015378523485601191,-0.029927944844365187,0.12472238247977586,0.4230769230769231,0.5352354977304945,0.9204553663730621,-0.1424411550594512,0.47258165265182206
NEW_STAR_LONG,EFF_1_20,board_adj_strategy_return,198,26,-0.014169528559255535,-0.005799960344506926,0.05494741751631466,0.38461538461538464,0.20047605352529413,0.3152514398097992,-0.2161293366447583,0.062128139715783494
NEW_STAR_LONG,EFF_1_5,raw_strategy_return,198,26,0.010448912092169412,-0.002590073464331988,0.07499103482032217,0.5,0.4839857183548754,1.0,-0.08626854329752746,0.3180886401226166
NEW_STAR_LONG,EFF_1_5,board_adj_strategy_return,198,26,-0.003003188892341624,-0.0021286566082748767,0.02428603715384312,0.46153846153846156,0.5340633636212692,0.48335155844688416,-0.05445413004398931,0.05409159830196868
SELL_CONTINUE_HOLD_RISK,ANN_1_20,raw_strategy_return,401,6,0.007451576735039517,0.008448276149752198,0.0877576552412367,0.5,0.8434446887496002,0.6875,-0.08395255783081937,0.09698576938648966
SELL_CONTINUE_HOLD_RISK,ANN_1_20,board_adj_strategy_return,401,6,0.0006941380563349059,-0.00651374946929821,0.03203672310560215,0.5,0.959728975011879,1.0,-0.03990421643825343,0.043438745310078464
SELL_EXIT_AVOIDANCE_BENEFIT,ANN_1_20,raw_avoidance_benefit,401,6,-0.007451576735039517,-0.008448276149752198,0.0877576552412367,0.5,0.8434446887496002,0.6875,-0.09698576938648966,0.08395255783081937
SELL_EXIT_AVOIDANCE_BENEFIT,ANN_1_20,board_adj_avoidance_benefit,401,6,-0.0006941380563349059,0.00651374946929821,0.03203672310560215,0.5,0.959728975011879,1.0,-0.043438745310078464,0.03990421643825343
SELL_CONTINUE_HOLD_RISK,ANN_1_5,raw_strategy_return,401,6,-0.007803276849572866,0.0009031619762914986,0.03340457220538311,0.5,0.59195262815415,0.84375,-0.05439353911629902,0.029232209618045662
SELL_CONTINUE_HOLD_RISK,ANN_1_5,board_adj_strategy_return,401,6,-0.008416892275508014,-0.006284240119341707,0.008227562874501854,0.16666666666666666,0.054101274001919414,0.0625,-0.01880215547903525,0.0007071329239447616
SELL_EXIT_AVOIDANCE_BENEFIT,ANN_1_5,raw_avoidance_benefit,401,6,0.007803276849572866,-0.0009031619762914986,0.03340457220538311,0.5,0.59195262815415,0.84375,-0.029232209618045662,0.05439353911629902
SELL_EXIT_AVOIDANCE_BENEFIT,ANN_1_5,board_adj_avoidance_benefit,401,6,0.008416892275508014,0.006284240119341707,0.008227562874501854,0.8333333333333334,0.054101274001919414,0.0625,-0.0007071329239447616,0.01880215547903525
SELL_CONTINUE_HOLD_RISK,ANN_1_TO_EFF_MINUS1,raw_strategy_return,402,6,0.0022647662009702193,0.0009031619762914986,0.013619937133052724,0.5,0.7006330694335581,0.84375,-0.01616994799999998,0.020966316666666707
SELL_CONTINUE_HOLD_RISK,ANN_1_TO_EFF_MINUS1,board_adj_strategy_return,402,6,-0.002012820269754453,-0.0006541070989173248,0.009123129778450275,0.5,0.6120967559734521,1.0,-0.01880215547903525,0.007238643822738681
SELL_EXIT_AVOIDANCE_BENEFIT,ANN_1_TO_EFF_MINUS1,raw_avoidance_benefit,402,6,-0.0022647662009702193,-0.0009031619762914986,0.013619937133052724,0.5,0.7006330694335581,0.84375,-0.020966316666666707,0.01616994799999998
SELL_EXIT_AVOIDANCE_BENEFIT,ANN_1_TO_EFF_MINUS1,board_adj_avoidance_benefit,402,6,0.002012820269754453,0.0006541070989173248,0.009123129778450275,0.5,0.6120967559734521,1.0,-0.007238643822738681,0.01880215547903525
SELL_CONTINUE_HOLD_RISK,ANN_1_TO_EFF_PLUS5,raw_strategy_return,401,6,-0.010046157307457303,-0.016079432525246806,0.036575611743300145,0.5,0.5309124631434388,0.6875,-0.05238095813018194,0.03850228489855001
SELL_CONTINUE_HOLD_RISK,ANN_1_TO_EFF_PLUS5,board_adj_strategy_return,401,6,-0.009141512656859316,-0.006380429848468042,0.012998719070125187,0.16666666666666666,0.14556688661720146,0.15625,-0.025843154219144213,0.008013561086660442
SELL_EXIT_AVOIDANCE_BENEFIT,ANN_1_TO_EFF_PLUS5,raw_avoidance_benefit,401,6,0.010046157307457303,0.016079432525246806,0.036575611743300145,0.5,0.5309124631434388,0.6875,-0.03850228489855001,0.05238095813018194
SELL_EXIT_AVOIDANCE_BENEFIT,ANN_1_TO_EFF_PLUS5,board_adj_avoidance_benefit,401,6,0.009141512656859316,0.006380429848468042,0.012998719070125187,0.8333333333333334,0.14556688661720146,0.15625,-0.008013561086660442,0.025843154219144213
SELL_CONTINUE_HOLD_RISK,EFF_1_20,raw_strategy_return,401,6,0.02502542687735418,0.011711786098599184,0.05908175328420136,0.5,0.3470332537706094,0.5625,-0.05111302869917026,0.1051922873061375
SELL_CONTINUE_HOLD_RISK,EFF_1_20,board_adj_strategy_return,401,6,0.005249911982744426,0.012510931218662043,0.029234948019994707,0.6666666666666666,0.6783935907141483,0.6875,-0.035788503204867,0.037618278443974106
SELL_EXIT_AVOIDANCE_BENEFIT,EFF_1_20,raw_avoidance_benefit,401,6,-0.02502542687735418,-0.011711786098599184,0.05908175328420136,0.5,0.3470332537706094,0.5625,-0.1051922873061375,0.05111302869917026
SELL_EXIT_AVOIDANCE_BENEFIT,EFF_1_20,board_adj_avoidance_benefit,401,6,-0.005249911982744426,-0.012510931218662043,0.029234948019994707,0.3333333333333333,0.6783935907141483,0.6875,-0.037618278443974106,0.035788503204867
SELL_CONTINUE_HOLD_RISK,EFF_1_5,raw_strategy_return,401,6,0.005618956318198033,0.0058590812561571575,0.019202988972714788,0.6666666666666666,0.5056089005337895,0.5625,-0.01661514168223457,0.03221148016935409
SELL_CONTINUE_HOLD_RISK,EFF_1_5,board_adj_strategy_return,401,6,-0.0005266801043242751,-0.003565178534865858,0.014447362067257224,0.3333333333333333,0.9323128845097737,0.6875,-0.015070755972437583,0.0254190556274807
SELL_EXIT_AVOIDANCE_BENEFIT,EFF_1_5,raw_avoidance_benefit,401,6,-0.005618956318198033,-0.0058590812561571575,0.019202988972714788,0.3333333333333333,0.5056089005337895,0.5625,-0.03221148016935409,0.01661514168223457
SELL_EXIT_AVOIDANCE_BENEFIT,EFF_1_5,board_adj_avoidance_benefit,401,6,0.0005266801043242751,0.003565178534865858,0.014447362067257224,0.6666666666666666,0.9323128845097737,0.6875,-0.0254190556274807,0.015070755972437583
